Prop,Kota,Kec,Kel,TPS,01 KPU,02 KPU,01 KawalPemilu,02 KawalPemilu,01 KawalPilpres,02 KawalPilpres,01 AyoJagaTPS,02 AyoJagaTPS
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,TPS 019,54,134,54,134,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 066,97,137,97,137,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,TPS 019,94,135,94,135,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,TPS 36,0,0,232,19,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 091,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 004,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,TPS 43,0,0,82,158,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,TPS 056,0,0,109,128,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,TPS 74,0,0,45,233,45,233,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,TPS 05,117,127,117,127,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALIMESTER,TPS 29,0,0,177,32,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,TPS 24,0,0,23,224,23,224,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 054,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 125,100,115,100,115,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,TPS 56,0,0,47,148,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 053,0,0,63,143,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,TPS 067,145,72,145,72,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,TPS 069,77,152,77,152,77,152,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,TPS 38,0,0,77,126,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 116,0,0,202,46,202,46,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 096,129,89,129,89,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,TPS 038,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 007,70,129,70,129,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,TPS 022,105,133,105,133,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 135,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 155,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 149,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,TPS 66,0,0,0,0,0,0,0,0
