Prop,Kota,Kec,Kel,TPS,01 KPU,02 KPU,01 KawalPemilu,02 KawalPemilu,01 KawalPilpres,02 KawalPilpres,01 AyoJagaTPS,02 AyoJagaTPS
SUMATERA BARAT,KOTA PADANG,LUBUK BEGALUNG,BANUARAN NAN XX,TPS 13,21,163,21,163,0,0,0,0
SUMATERA BARAT,PASAMAN,MAPAT TUNGGUL SELATAN,MUARO SUNGAI LOLO,TPS 06,8,195,8,195,0,0,0,0
SUMATERA BARAT,KOTA SAWAHLUNTO,LEMBAH SEGAR,LUNTO TIMUR,TPS 4,18,132,0,0,0,0,0,0
SUMATERA BARAT,SOLOK,X KOTO SINGKARAK,SUMANI,TPS 12,25,140,25,140,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,LEMBAH MELINTANG,UJUNG GADIANG,TPS 022,0,0,16,132,0,0,0,0
SUMATERA BARAT,AGAM,LUBUK BASUNG,MANGGOPOH,TPS 52,7,174,7,174,0,0,0,0
SUMATERA BARAT,AGAM,BASO,TABEK PANJANG,TPS 25,9,142,9,142,0,0,0,0
SUMATERA BARAT,TANAH DATAR,RAMBATAN,III KOTO,TPS 14,0,0,0,0,0,0,0,0
SUMATERA BARAT,SOLOK,KUBUNG,SELAYO,TPS 30,4,157,4,157,0,0,0,0
SUMATERA BARAT,KOTA PADANG,NANGGALO,SURAU GADANG,TPS 10,29,211,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,LEMBAH MELINTANG,UJUNG GADIANG,TPS 033,0,0,10,164,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,KOTO BESAR,KOTO LAWEH,TPS 07,89,62,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,RANAH BATAHAN,BATAHAN,TPS 42,0,0,0,0,0,0,0,0
SUMATERA BARAT,KOTA PADANG,PADANG SELATAN,RAWANG,TPS 26,78,100,78,100,0,0,0,0
SUMATERA BARAT,LIMA PULUH KOTA,SITUJUAH LIMO NAGARI,SITUJUAH BATUA,TPS 05,41,132,41,132,0,0,0,0
SUMATERA BARAT,KEPULAUAN MENTAWAI,PAGAI SELATAN,SINAKA,TPS 03,0,0,0,0,0,0,0,0
SUMATERA BARAT,TANAH DATAR,SALIMPAUANG,TABEK PATAH,TPS 03,0,0,0,0,16,190,0,0
SUMATERA BARAT,PADANG PARIAMAN,BATANG GASAN,GASAN GADANG,TPS 12,6,177,6,177,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,PULAU PUNJUNG,SUNGAI DAREH,TPS 06,22,179,22,179,0,0,0,0
SUMATERA BARAT,KOTA PADANG,PADANG UTARA,ALAI PARAK KOPI,TPS 35,15,151,0,0,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,KOTO BARU,AMPANG KURANJI,TPS 08,14,202,14,202,0,0,0,0
SUMATERA BARAT,KOTA PADANG,NANGGALO,TABIANG BANDA GADANG,TPS 03,17,130,17,130,0,0,0,0
SUMATERA BARAT,KOTA PADANG,NANGGALO,SURAU GADANG,TPS 39,0,0,0,0,34,91,0,0
SUMATERA BARAT,KOTA PAYAKUMBUH,PAYAKUMBUH BARAT,PADANG TINGGI PILIANG,TPS 5,42,179,42,179,0,0,0,0
SUMATERA BARAT,AGAM,TANJUNG RAYA,MANINJAU,TPS 07,13,115,13,115,0,0,0,0
SUMATERA BARAT,TANAH DATAR,X KOTO,PANYALAIAN,TPS 05,17,195,17,195,17,195,0,0
SUMATERA BARAT,AGAM,TANJUNG RAYA,KOTO KACIAK,TPS 05,10,157,10,157,0,0,0,0
SUMATERA BARAT,PADANG PARIAMAN,ENAM LINGKUNG,PAKANDANGAN,TPS 13,23,152,23,152,0,0,0,0
SUMATERA BARAT,SOLOK,KUBUNG,TANJUNG BINGKUNG,TPS 04,0,0,0,0,0,0,0,0
SUMATERA BARAT,LIMA PULUH KOTA,LAREH SAGO HALABAN,BUKIK SIKUMPA,TPS 9,32,88,32,88,0,0,0,0
SUMATERA BARAT,PASAMAN,MAPAT TUNGGUL,PINTU PADANG,TPS 5,4,172,4,172,0,0,0,0
SUMATERA BARAT,SIJUNJUNG,IV NAGARI,MUNDAM SAKTI,TPS 8,1,165,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN,PADANG GELUGUR,PADANG GELUGUR,TPS 03,0,0,0,0,0,0,0,0
SUMATERA BARAT,KOTA PADANG,PADANG TIMUR,PARAK GADANG TIMUR,TPS 18,17,171,17,171,0,0,0,0
SUMATERA BARAT,KOTA PADANG,LUBUK KILANGAN,BATU GADANG,TPS 02,16,156,16,156,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,KINALI,KINALI,TPS 171,0,0,0,0,0,0,0,0
SUMATERA BARAT,AGAM,SUNGAI PUA,BATAGAK,TPS 03,10,162,10,162,0,0,0,0
SUMATERA BARAT,LIMA PULUH KOTA,PANGKALAN KOTO BARU,GUNUANG MALINTANG,TPS 20,32,107,32,107,0,0,0,0
SUMATERA BARAT,KOTA PADANG,KOTO TANGAH,BALAI GADANG,TPS 45,18,115,18,115,0,0,0,0
SUMATERA BARAT,SOLOK,KUBUNG,PANYAKALAN,TPS 04,7,214,7,214,0,0,0,0
SUMATERA BARAT,SIJUNJUNG,KAMANG BARU,SIAUR,TPS 6,8,152,8,152,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,KINALI,KINALI,TPS 119,0,0,0,0,0,0,0,0
SUMATERA BARAT,SIJUNJUNG,SUMPUR KUDUS,MANGGANTI,TPS 2,8,210,0,0,0,0,0,0
SUMATERA BARAT,PADANG PARIAMAN,PATAMUAN,KP. TANJUANG KOTO MAMBANG,TPS 3,24,140,0,0,0,0,0,0
SUMATERA BARAT,AGAM,CANDUNG,LASI,TPS 11,12,113,12,113,0,0,0,0
SUMATERA BARAT,SOLOK,KUBUNG,SAOK LAWEH,TPS 07,9,96,9,96,0,0,0,0
