Prop,Kota,Kec,Kel,TPS,01 KPU,02 KPU,01 KawalPemilu,02 KawalPemilu,01 KawalPilpres,02 KawalPilpres,01 AyoJagaTPS,02 AyoJagaTPS
SULAWESI TENGGARA,KOTA KENDARI,MANDONGA,ANGGILOWU,TPS 11,35,115,35,115,0,0,0,0
SULAWESI TENGGARA,KONAWE,PADANGGUNI,LANGGEA,TPS 4,103,114,0,0,0,0,0,0
SULAWESI TENGGARA,WAKATOBI,KALEDUPA,HORUO,TPS 3,139,91,0,0,0,0,0,0
SULAWESI TENGGARA,MUNA,PASI KOLAGA,KOLESE,TPS 1,74,107,74,107,0,0,0,0
SULAWESI TENGGARA,WAKATOBI,WANGI WANGI SELATAN,LIYA TOGO,TPS 5,80,104,0,0,0,0,0,0
SULAWESI TENGGARA,KOLAKA,TANGGETADA,ANAIWOI,TPS 4,54,162,54,162,0,0,0,0
SULAWESI TENGGARA,MUNA BARAT,MAGINTI,PAJALA,TPS 3,91,86,91,86,0,0,0,0
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII BARAT,LANGKOWALA,TPS 1,34,120,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE UTARA,LANDAWE,MATABAHO,TPS 1,77,42,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE,ASINUA,NEKUDU,TPS 1,105,39,0,0,0,0,0,0
SULAWESI TENGGARA,BOMBANA,KABAENA TIMUR,LAMBALE,TPS 1,64,70,0,0,0,0,0,0
SULAWESI TENGGARA,BOMBANA,POLEANG BARAT,TIMBALA,TPS 2,49,139,0,0,0,0,0,0
SULAWESI TENGGARA,WAKATOBI,KALEDUPA,MANTIGOLA,TPS 1,51,163,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE UTARA,LASOLO,TETELUPAI,TPS 1,73,40,0,0,0,0,0,0
SULAWESI TENGGARA,MUNA BARAT,KUSAMBI,BAKERAMBA,TPS 1,64,127,0,0,0,0,0,0
SULAWESI TENGGARA,MUNA,NAPABALANO,TAMPO,TPS 3,31,136,31,136,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,MANDONGA,KORUMBA,TPS 20,44,103,44,103,0,0,0,0
SULAWESI TENGGARA,KOLAKA UTARA,LAMBAI,LAMBAI,TPS 5,87,159,0,0,0,0,0,0
SULAWESI TENGGARA,BOMBANA,RUMBIA,LAMERORO,TPS 5,53,151,53,151,0,0,0,0
SULAWESI TENGGARA,KOLAKA,LATAMBAGA,MANGOLO,TPS 14,80,120,80,120,0,0,0,0
SULAWESI TENGGARA,MUNA,KATOBU,RAHA II,TPS 10,63,104,63,104,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,ANDOOLO BARAT,BIMA MAROA,TPS 3,80,60,0,0,0,0,0,0
SULAWESI TENGGARA,BOMBANA,POLEANG TENGAH,LEBO EA,TPS 1,32,162,0,0,0,0,0,0
SULAWESI TENGGARA,BUTON TENGAH,TALAGA RAYA,TALAGA BESAR,TPS 4,87,48,0,0,0,0,0,0
SULAWESI TENGGARA,MUNA BARAT,TIWORO TENGAH,WANSERIWU,TPS 2,92,76,0,0,0,0,0,0
