Prop,Kota,Kec,Kel,TPS,01 KPU,02 KPU,01 KawalPemilu,02 KawalPemilu,01 KawalPilpres,02 KawalPilpres,01 AyoJagaTPS,02 AyoJagaTPS
SUMATERA UTARA,SERDANG BEDAGAI,SEI. RAMPAH,FIRDAUS,TPS 18,69,95,69,95,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN DELI,TANJUNG MULIA HILIR,TPS 86,0,0,0,0,0,0,0,0
SUMATERA UTARA,DELI SERDANG,KUTALIMBARU,SEI MENCIRIM,TPS 11,0,0,0,0,0,0,0,0
SUMATERA UTARA,SIMALUNGUN,HUTA BAYU RAJA,MANRAYAP BARU,TPS 2,161,37,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN AMPLAS,SITIREJO II,TPS 18,41,190,41,190,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,PULO BERAYAN KOTA,TPS 42,0,0,0,0,0,0,0,0
SUMATERA UTARA,LABUHANBATU SELATAN,SUNGAI KANAN,SABUNGAN,TPS 02,0,0,0,0,0,0,0,0
SUMATERA UTARA,TAPANULI UTARA,SIMANGUMBAN,DOLOK SANGGUL,TPS 2,56,83,56,83,0,0,0,0
SUMATERA UTARA,KOTA SIBOLGA,SIBOLGA UTARA,SIBOLGA ILIR,TPS 09,183,4,183,4,0,0,0,0
SUMATERA UTARA,PADANG LAWAS UTARA,UJUNG BATU,UJUNG BATU JAE,TPS 3,33,124,33,124,0,0,0,0
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEMATANG CENGAL,TPS 10,23,124,23,124,0,0,0,0
SUMATERA UTARA,MANDAILING NATAL,MUARA BATANG GADIS,SIKAPAS,TPS 2,65,169,65,168,0,0,0,0
SUMATERA UTARA,DELI SERDANG,SUNGGAL,PORWODADI,TPS 06,0,0,0,0,0,0,0,0
SUMATERA UTARA,DELI SERDANG,LABUHAN DELI,PEMATANG JOHAR,TPS 35,0,0,0,0,0,0,0,0
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEKAN TJ. PURA,TPS 16,31,187,31,187,0,0,0,0
SUMATERA UTARA,TAPANULI SELATAN,ANGKOLA SELATAN,SIHUIK HUIK,TPS 6,83,84,83,84,0,0,0,0
SUMATERA UTARA,TOBA SAMOSIR,HABINSARAN,LUMBAN RUHAP,TPS 5,99,5,99,5,0,0,0,0
SUMATERA UTARA,LABUHANBATU UTARA,MARBAU,AEK TAPA,TPS 1,17,120,17,120,0,0,0,0
SUMATERA UTARA,NIAS SELATAN,TOMA,HILISOROMI,TPS 1,0,0,69,0,0,0,0,0
SUMATERA UTARA,NIAS SELATAN,SUSUA,SIFALAGO SUSUA,TPS 1,277,0,277,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,TELADAN TIMUR,TPS 05,0,0,0,0,0,0,0,0
SUMATERA UTARA,DELI SERDANG,PATUMBAK,PATUMBAK II,TPS 18,57,79,57,79,0,0,0,0
SUMATERA UTARA,LANGKAT,TANJUNG PURA,PEKAN TJ. PURA,TPS 14,24,205,24,205,0,0,0,0
SUMATERA UTARA,KOTA BINJAI,BINJAI BARAT,PAYA ROBA,TPS 19,70,159,70,159,0,0,0,0
SUMATERA UTARA,KOTA PEMATANGSIANTAR,SIANTAR UTARA,MELAYU,TPS 10,115,25,115,25,0,0,0,0
SUMATERA UTARA,SIMALUNGUN,RAYA,PEMATANG RAYA,TPS 17,35,53,35,53,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN LABUHAN,TANGKAHAN,TPS 53,0,0,0,0,0,0,0,0
SUMATERA UTARA,ASAHAN,TANJUNG BALAI,KAPIAS BATU VIII,TPS 08,0,0,0,0,0,0,0,0
SUMATERA UTARA,KOTA BINJAI,BINJAI BARAT,LIMAU SUNDAI,TPS 10,53,182,53,182,0,0,0,0
SUMATERA UTARA,KOTA BINJAI,BINJAI TIMUR,SUMBER KARYA,TPS 08,58,184,0,0,0,0,0,0
SUMATERA UTARA,DELI SERDANG,LUBUK PAKAM,PASAR MELINTANG,TPS 12,180,3,0,0,0,0,0,0
SUMATERA UTARA,ASAHAN,KOTA KISARAN TIMUR,SELAWAN,TPS 14,54,175,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SIDORAME TIMUR,TPS 06,0,0,0,0,0,0,0,0
SUMATERA UTARA,LABUHANBATU SELATAN,KAMPUNG RAKYAT,AIR MERAH,TPS 02,96,76,96,76,96,76,0,0
SUMATERA UTARA,LANGKAT,BESITANG,PIR ADB BESITANG,TPS 2,62,80,62,80,0,0,0,0
SUMATERA UTARA,DELI SERDANG,PERCUT SEI TUAN,SEI ROTAN,TPS 12,0,0,45,166,0,0,0,0
SUMATERA UTARA,DELI SERDANG,HAMPARAN PERAK,TANDEM HILIR I,TPS 24,0,0,0,0,0,0,0,0
SUMATERA UTARA,DELI SERDANG,SIBOLANGIT,BANDAR BARU,TPS 1,0,0,0,0,0,0,0,0
SUMATERA UTARA,DELI SERDANG,SUNGGAL,SEI BERAS SEKATA,TPS 02,0,0,0,0,0,0,0,0
SUMATERA UTARA,KOTA BINJAI,BINJAI SELATAN,RAMBUNG BARAT,TPS 02,67,155,67,155,0,0,0,0
SUMATERA UTARA,LABUHANBATU,RANTAU UTARA,PADANG MATINGGI,TPS 36,11,151,11,151,11,151,0,0
SUMATERA UTARA,MANDAILING NATAL,MUARA SIPONGI,SIMPANG MANDEPO,TPS 1,39,176,39,176,0,0,0,0
SUMATERA UTARA,PADANG LAWAS,BARUMUN,PASAR SIBUHUAN,TPS 25,0,0,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN TEMBUNG,BANTAN TIMUR,TPS 32,0,0,0,0,0,0,0,0
SUMATERA UTARA,LABUHANBATU SELATAN,KOTAPINANG,PERK. SEI RUMBIA,TPS 9,72,84,72,84,0,0,0,0
SUMATERA UTARA,TAPANULI TENGAH,PASARIBU TOBING,PO SIMARGARAP,TPS 3,114,4,114,4,0,0,0,0
SUMATERA UTARA,SAMOSIR,SIMANINDO,HUTA GINJANG,TPS 2,94,2,94,2,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN JOHOR,PANGKALAN MANSUR,TPS 010,0,0,31,116,0,0,0,0
SUMATERA UTARA,TAPANULI SELATAN,SIPIROK,SIMANINGGIR,TPS 1,25,184,25,184,0,0,0,0
SUMATERA UTARA,MANDAILING NATAL,BATANG NATAL,MUARA SOMA,TPS 3,18,182,18,182,0,0,0,0
SUMATERA UTARA,BATU BARA,SEI SUKA,PERKEBUNAN SIPARE PARE,TPS 15,39,87,0,0,0,0,0,0
SUMATERA UTARA,DELI SERDANG,STM HILIR,LAU BARUS BARU,TPS 7,0,0,0,0,0,0,0,0
SUMATERA UTARA,LANGKAT,PEMATANG JAYA,SERANG JAYA,TPS 4,9,56,0,0,0,0,0,0
SUMATERA UTARA,LANGKAT,KUTAMBARU,SULKAM,TPS 2,119,5,119,5,0,0,0,0
SUMATERA UTARA,BATU BARA,LIMA PULUH,PERUPUK,TPS 19,14,144,14,144,0,0,0,0
SUMATERA UTARA,NIAS SELATAN,SUSUA,HILITOBARA SUSUA,TPS 2,121,0,0,0,0,0,0,0
SUMATERA UTARA,TAPANULI UTARA,GAROGA,AEK TANGGA,TPS 2,179,9,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN HELVETIA,DWI KORA,TPS 43,0,0,0,0,0,0,0,0
SUMATERA UTARA,BATU BARA,AIR PUTIH,TANAH TINGGI,TPS 10,53,86,53,86,0,0,0,0
SUMATERA UTARA,KOTA TEBING TINGGI,TEBING TINGGI KOTA,MANDAILING,TPS 6,59,164,59,164,0,0,0,0
SUMATERA UTARA,TAPANULI TENGAH,TUKKA,HUTA NABOLON,TPS 3,130,59,130,59,0,0,0,0
SUMATERA UTARA,DELI SERDANG,LUBUK PAKAM,LUBUK PAKAM PEKAN,TPS 20,57,2,57,2,0,0,0,0
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR,SIJAMBI,TPS 08,59,147,59,147,0,0,0,0
SUMATERA UTARA,DAIRI,GUNUNG SITEMBER,BUKIT LAU KERSIK,TPS 1,150,3,150,3,0,0,0,0
SUMATERA UTARA,DELI SERDANG,PERCUT SEI TUAN,KENANGAN,TPS 12,0,0,98,104,0,0,0,0
SUMATERA UTARA,LANGKAT,PADANG TUALANG,JATI SARI,TPS 05,77,115,77,115,0,0,0,0
SUMATERA UTARA,SIMALUNGUN,BANDAR,PARDAGANGAN II,TPS 01,0,0,0,0,0,0,0,0
SUMATERA UTARA,SERDANG BEDAGAI,PERBAUNGAN,SEI BULUH,TPS 03,79,81,79,81,0,0,0,0
SUMATERA UTARA,DELI SERDANG,SUNGGAL,SEI SEMAYANG,TPS 047,0,0,0,0,0,0,0,0
SUMATERA UTARA,LANGKAT,STABAT,PERDAMAIAN,TPS 30,80,89,80,89,0,0,0,0
SUMATERA UTARA,ASAHAN,MERANTI,SERDANG,TPS 04,75,53,75,53,0,0,0,0
SUMATERA UTARA,DELI SERDANG,GALANG,PAYA KUDA,TPS 1,0,0,0,0,0,0,0,0
SUMATERA UTARA,KARO,TIGANDERKET,TIGA NDERKET,TPS 3,200,25,200,25,0,0,0,0
SUMATERA UTARA,TOBA SAMOSIR,BALIGE,SARIBU RAJA JANJI MARIA,TPS 3,143,54,143,54,0,0,0,0
SUMATERA UTARA,LABUHANBATU UTARA,AEK KUO,AEK KORSIK,TPS 07,39,84,50,89,0,0,0,0
SUMATERA UTARA,DELI SERDANG,PERCUT SEI TUAN,TEMBUNG,TPS 113,0,0,0,0,0,0,0,0
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BAHAP,TPS 1,55,169,55,169,0,0,0,0
SUMATERA UTARA,SIMALUNGUN,TAPIAN DOLOK,NAGUR USANG,TPS 1,0,0,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN HELVETIA,HELVETIA TENGAH,TPS 13,105,103,105,103,0,0,0,0
SUMATERA UTARA,DELI SERDANG,NAMORAMBE,DELI TUA,TPS 33,50,82,50,82,0,0,0,0
SUMATERA UTARA,LANGKAT,WAMPU,BESILAM BUKIT LAMBASA,TPS 01,80,71,80,71,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN SELAYANG,PB SELAYANG II,TPS 50,0,0,0,0,0,0,0,0
SUMATERA UTARA,KOTA BINJAI,BINJAI BARAT,SUKA RAMAI,TPS 06,37,150,37,150,0,0,0,0
SUMATERA UTARA,MANDAILING NATAL,NATAL,RUKUN JAYA,TPS 3,128,87,128,87,0,0,0,0
SUMATERA UTARA,LANGKAT,PANGKALAN SUSU,TANJUNG PASAR,TPS 10,77,137,77,137,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN POLONIA,POLONIA,TPS 24,0,0,0,0,0,0,0,0
SUMATERA UTARA,LABUHANBATU SELATAN,SUNGAI KANAN,LANGGA PAYUNG,TPS 24,53,191,53,191,0,0,0,0
SUMATERA UTARA,KARO,TIGAPANAH,TIGAPANAH,TPS 5,0,0,0,0,0,0,0,0
SUMATERA UTARA,KOTA BINJAI,BINJAI UTARA,JATI UTOMO,TPS 22,104,112,0,0,0,0,0,0
SUMATERA UTARA,TAPANULI UTARA,MUARA,SITANGGOR,TPS 2,144,3,144,3,0,0,0,0
SUMATERA UTARA,SERDANG BEDAGAI,PEGAJAHAN,JATI MULYO,TPS 1,141,71,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN TEMBUNG,BANTAN TIMUR,TPS 14,149,10,149,10,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN AMPLAS,SITIREJO III,TPS 13,78,69,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SEI PUTIH BARAT,TPS 03,0,0,51,129,0,0,0,0
SUMATERA UTARA,DELI SERDANG,SUNGGAL,SEI MENCIRIM,TPS 04,0,0,0,0,0,0,0,0
SUMATERA UTARA,ASAHAN,SIMPANG EMPAT,SEI LAMA,TPS 17,38,66,38,66,0,0,0,0
SUMATERA UTARA,PADANG LAWAS UTARA,HALONGONAN TIMUR,BATANG PANE I,TPS 2,117,104,117,104,0,0,0,0
SUMATERA UTARA,SIMALUNGUN,UJUNG PADANG,PAGAR BOSI,TPS 4,0,0,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN TUNTUNGAN,MANGGA,TPS 101,0,0,0,0,0,0,0,0
SUMATERA UTARA,TAPANULI UTARA,SIBORONG-BORONG,SIBORONG BORONG I,TPS 1,164,4,164,4,0,0,0,0
SUMATERA UTARA,DELI SERDANG,HAMPARAN PERAK,KELAMBIR V KEBUN,TPS 40,0,0,0,0,0,0,0,0
SUMATERA UTARA,ASAHAN,KOTA KISARAN TIMUR,GAMBIR BARU,TPS 14,80,125,80,125,0,0,0,0
SUMATERA UTARA,LANGKAT,SECANGGANG,SUKA MULIA,TPS 11,33,87,33,87,0,0,0,0
SUMATERA UTARA,BATU BARA,TALAWI,LABUHAN RUKU,TPS 06,34,109,0,0,0,0,0,0
SUMATERA UTARA,KOTA MEDAN,MEDAN BELAWAN,BELAWAN BAHARI,TPS 26,72,89,72,89,0,0,0,0
